   0.5750   0.1137   6.8225    3.3175    0.5376   0.0139   0.0077  -0.0524   0.5316  -0.0466   0.5375   0.0173
   0.6000   0.1111   6.4401    3.2636    0.5311   0.0139   0.0077  -0.0522   0.5259  -0.0455   0.5311   0.0164
   0.6250   0.1086   6.0578    3.2303    0.5271   0.0138   0.0077  -0.0521   0.5225  -0.0446   0.5271   0.0159
   0.6500   0.1061   5.7490    3.1744    0.5205   0.0138   0.0077  -0.0520   0.5163  -0.0436   0.5204   0.0150
   0.6750   0.1035   5.4813    3.1112    0.5129   0.0138   0.0076  -0.0518   0.5092  -0.0425   0.5129   0.0140
   0.7000   0.1010   5.2349    3.0493    0.5055   0.0138   0.0076  -0.0516   0.5022  -0.0414   0.5055   0.0131
   0.7250   0.0985   5.0263    2.9770    0.4969   0.0138   0.0076  -0.0514   0.4940  -0.0402   0.4969   0.0120
   0.7500   0.0960   4.8177    2.9136    0.4894   0.0138   0.0076  -0.0513   0.4868  -0.0391   0.4894   0.0111
   0.7750   0.0934   4.6256    2.8475    0.4815   0.0138   0.0076  -0.0511   0.4792  -0.0379   0.4816   0.0101
   0.8000   0.0909   4.4350    2.7847    0.4741   0.0138   0.0076  -0.0509   0.4721  -0.0367   0.4742   0.0092
   0.8250   0.0884   4.2462    2.7220    0.4667   0.0138   0.0076  -0.0508   0.4649  -0.0354   0.4668   0.0084
   0.8500   0.0859   4.0638    2.6521    0.4584   0.0138   0.0076  -0.0506   0.4569  -0.0339   0.4586   0.0074
   0.8750   0.0833   3.8818    2.5723    0.4490   0.0138   0.0075  -0.0504   0.4477  -0.0322   0.4491   0.0064
   0.9000   0.0808   3.7048    2.4690    0.4367   0.0138   0.0075  -0.0501   0.4357  -0.0299   0.4369   0.0050
   0.9250   0.0783   3.5277    2.3248    0.4197   0.0138   0.0074  -0.0497   0.4189  -0.0269   0.4199   0.0033
   0.9500   0.0758   3.3470    2.0948    0.3926   0.0137   0.0074  -0.0491   0.3921  -0.0224   0.3928   0.0006
   0.9750   0.0732   3.1731    1.6229    0.3368   0.0137   0.0072  -0.0477   0.3368  -0.0142   0.3371  -0.0041
   1.0000   0.0707   3.0000    1.1503    0.2810   0.0136   0.0070  -0.0465   0.2813  -0.0068   0.2813  -0.0079

 ++++++++++++++++++++++++++++++++++++++++++++++++
 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

 NREL-PhaseVI                            ***** XTurb-PSU  -  OUTPUT 2 *****
   Blade Number      BN =  2

   Solidity
   0.0519
                                  +    BLADE ELEMENT MOMENTUM THEORY (BEMT)   +

  PREDICTION
       VWIND [m/s] RPM [1/min]   PITCH [deg]
       7.0000      72.0000       3.0000

   Number   TSR      PITCH [deg]      CT       CP       CPV      CB       CBV
        2   5.4179   3.0000           0.4979  -0.3495   0.0299  -0.1717  -0.0011

   "Thrust"   >   0      =>      Downwind Direction
   "Torque"   <   0      =>      Energy Extraction 
 (Wind Turbine)   =>   Power = Torque * TSR
   "Bending"  <   0      =>      Flap Bending towards Downwind

   r/R     Chord/R Twist[deg] AOA[deg]  CL       CD
        CDP      CM       CThrust  CTorque  CNormal  CTangen
 ------------------------------------------------
 --------------------------------------------------------------
   0.2500   0.1465  24.8560    2.3791    0.4261   0.0138   0.0075  -0.0499   0.3852  -0.0457   0.4263   0.0039
   0.2750   0.1440  21.9732    3.9268    0.6094   0.0139   0.0078  -0.0538   0.5543  -0.0698   0.6089   0.0278
   0.3000   0.1414  19.1080    5.4568    0.7873   0.0127   0.0069  -0.0561   0.7213  -0.0947   0.7849   0.0622
   0.3250   0.1389  16.9803    6.3101    0.8838   0.0112   0.0063  -0.0569   0.8162  -0.1102   0.8797   0.0860
   0.3500   0.1364  15.2840    6.8728    0.9290   0.0129   0.0069  -0.0550   0.8653  -0.1184   0.9239   0.0983
   0.3750   0.1339  13.6465    7.3628    0.9603   0.0145   0.0079  -0.0523   0.9016  -0.1240   0.9542   0.1087
   0.4000   0.1313  12.2696    7.6701    0.9752   0.0156   0.0088  -0.0500   0.9220  -0.1272   0.9685   0.1147
   0.4250   0.1288  11.1749    7.7722    0.9789   0.0160   0.0091  -0.0492   0.9310  -0.1286   0.9720   0.1165
   0.4500   0.1263  10.0891    7.8943    0.9833   0.0165   0.0095  -0.0481   0.9403  -0.1295   0.9762   0.1187
   0.4750   0.1238   9.2610    7.8383    0.9812   0.0163   0.0093  -0.0486   0.9427  -0.1297   0.9743   0.1177
   0.5000   0.1212   8.5110    7.7587    0.9784   0.0160   0.0090  -0.0493   0.9437  -0.1294   0.9716   0.1163
   0.5250   0.1187   7.8890    7.6149    0.9732   0.0154   0.0086  -0.0505   0.9419  -0.1288   0.9666   0.1137
   0.5500   0.1162   7.3390    7.4587    0.9664   0.0148   0.0081  -0.0517   0.9381  -0.1279   0.9601   0.1108
   0.5750   0.1137   6.8225    7.3265    0.9579   0.0143   0.0078  -0.0525   0.9324  -0.1266   0.9520   0.1079
   0.6000   0.1111   6.4401    7.1270    0.9452   0.0137   0.0073  -0.0536   0.9221  -0.1250   0.9396   0.1037
   0.6250   0.1086   6.0578    6.9595    0.9346   0.0132   0.0070  -0.0545   0.9135  -0.1235   0.9293   0.1001
   0.6500   0.1061   5.7490    6.7644    0.9221   0.0126   0.0067  -0.0556   0.9030  -0.1219   0.9172   0.0961
   0.6750   0.1035   5.4813    6.5629    0.9093   0.0120   0.0065  -0.0567   0.8918  -0.1202   0.9047   0.0920
   0.7000   0.1010   5.2349    6.3866    0.8925   0.0114   0.0063  -0.0570   0.8765  -0.1180   0.8882   0.0879
   0.7250   0.0985   5.0263    6.2099    0.8725   0.0109   0.0064  -0.0569   0.8579  -0.1155   0.8686   0.0836
   0.7500   0.0960   4.8177    6.0453    0.8539   0.0104   0.0066  -0.0567   0.8406  -0.1131   0.8503   0.0796
   0.7750   0.0934   4.6256    5.8792    0.8352   0.0123   0.0067  -0.0566   0.8234  -0.1086   0.8320   0.0733
   0.8000   0.0909   4.4350    5.7174    0.8169   0.0125   0.0068  -0.0564   0.8063  -0.1054   0.8140   0.0690
   0.8250   0.0884   4.2462    5.5552    0.7985   0.0126   0.0068  -0.0563   0.7890  -0.1019   0.7960   0.0648
   0.8500   0.0859   4.0638    5.3846    0.7788   0.0127   0.0069  -0.0560   0.7703  -0.0980   0.7766   0.0604
   0.8750   0.0833   3.8818    5.1996    0.7572   0.0129   0.0071  -0.0558   0.7498  -0.0934   0.7553   0.0558
   0.9000   0.0808   3.7048    4.9812    0.7317   0.0131   0.0072  -0.0555   0.7253  -0.0878   0.7301   0.0505
   0.9250   0.0783   3.5277    4.7009    0.6994   0.0133   0.0073  -0.0551   0.6941  -0.0804   0.6982   0.0441
   0.9500   0.0758   3.3470    4.2912    0.6520   0.0136   0.0076  -0.0545   0.6480  -0.0695   0.6511   0.0352
   0.9750   0.0732   3.1731    3.5102    0.5606   0.0139   0.0077  -0.0529   0.5584  -0.0502   0.5604   0.0205
   1.0000   0.0707   3.0000    2.7285    0.4674   0.0138   0.0076  -0.0508   0.4665  -0.0329   0.4676   0.0085

 ++++++++++++++++++++++++++++++++++++++++++++++++
 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

 NREL-PhaseVI                            ***** XTurb-PSU  -  OUTPUT 2 *****
   Blade Number      BN =  2

   Solidity
   0.0519
                                  +    BLADE ELEMENT MOMENTUM THEORY (BEMT)   +

  PREDICTION
       VWIND [m/s] RPM [1/min]   PITCH [deg]
       9.0000      72.0000       3.0000

   Number   TSR      PITCH [deg]      CT       CP       CPV      CB       CBV
        3   4.2139   3.0000           0.3756  -0.2681   0.0309  -0.1310  -0.0023

   "Thrust"   >   0      =>      Downwind Direction
   "Torque"   <   0      =>      Energy Extraction 
 (Wind Turbine)   =>   Power = Torque * TSR
   "Bending"  <   0      =>      Flap Bending towards Downwind

   r/R     Chord/R Twist[deg] AOA[deg]  CL       CD
        CDP      CM       CThrust  CTorque  CNormal  CTangen
 ------------------------------------------------
 --------------------------------------------------------------
   0.2500   0.1465  24.8560    3.3723    0.5441   0.0139   0.0077  -0.0525   0.4860  -0.0613   0.5440   0.0182
   0.2750   0.1440  21.9732    7.1858    0.9490   0.0139   0.0074  -0.0533   0.8355  -0.1238   0.9433   0.1049
   0.3000   0.1414  19.1080   10.9816    1.0297   0.0351   0.0268  -0.0294   0.9085  -0.1458   1.0175   0.1617
   0.3250   0.1389  16.9803   12.6120    1.0502   0.0480   0.0415  -0.0253   0.9369  -0.1550   1.0353   0.1824
   0.3500   0.1364  15.2840   13.3056    1.0624   0.0539   0.0477  -0.0246   0.9586  -0.1614   1.0463   0.1920
   0.3750   0.1339  13.6465   13.7881    1.0701   0.0583   0.0521  -0.0244   0.9766  -0.1655   1.0532   0.1985
   0.4000   0.1313  12.2696   13.9892    1.0731   0.0601   0.0541  -0.0244   0.9890  -0.1683   1.0558   0.2011
   0.4250   0.1288  11.1749   13.9366    1.0723   0.0596   0.0536  -0.0244   0.9963  -0.1705   1.0551   0.2004
   0.4500   0.1263  10.0891   13.9120    1.0720   0.0594   0.0533  -0.0244   1.0035  -0.1718   1.0548   0.2001
   0.4750   0.1238   9.2610   13.6915    1.0687   0.0574   0.0512  -0.0245   1.0064  -0.1729   1.0519   0.1972
   0.5000   0.1212   8.5110   13.4497    1.0649   0.0552   0.0489  -0.0245   1.0083  -0.1735   1.0485   0.1940
   0.5250   0.1187   7.8890   13.1418    1.0595   0.0525   0.0462  -0.0247   1.0078  -0.1739   1.0437   0.1898
   0.5500   0.1162   7.3390   12.8180    1.0538   0.0498   0.0433  -0.0251   1.0064  -0.1740   1.0386   0.1853
   0.5750   0.1137   6.8225   12.5124    1.0484   0.0472   0.0407  -0.0255   1.0049  -0.1740   1.0337   0.1811
   0.6000   0.1111   6.4401   12.1298    1.0408   0.0442   0.0378  -0.0261   1.0007  -0.1737   1.0269   0.1755
   0.6250   0.1086   6.0578   11.7867    1.0353   0.0415   0.0390  -0.0269   0.9982  -0.1736   1.0219   0.1708
   0.6500   0.1061   5.7490   11.4082    1.0311   0.0385   0.0316  -0.0279   0.9966  -0.1738   1.0183   0.1662
   0.6750   0.1035   5.4813   11.0167    1.0301   0.0353   0.0283  -0.0292   0.9978  -0.1746   1.0179   0.1622
   0.7000   0.1010   5.2349   10.6607    1.0222   0.0324   0.0184  -0.0303   0.9920  -0.1741   1.0105   0.1572
   0.7250   0.0985   5.0263   10.2912    1.0159   0.0305   0.0246  -0.0316   0.9879  -0.1732   1.0050   0.1515
   0.7500   0.0960   4.8177    9.9385    1.0121   0.0280   0.0208  -0.0331   0.9859  -0.1731   1.0018   0.1472
   0.7750   0.0934   4.6256    9.5813    1.0106   0.0253   0.0180  -0.0347   0.9859  -0.1733   1.0007   0.1433
   0.8000   0.0909   4.4350    9.2341    1.0095   0.0228   0.0154  -0.0367   0.9863  -0.1731   1.0001   0.1395
   0.8250   0.0884   4.2462    8.8948    1.0066   0.0207   0.0134  -0.0390   0.9850  -0.1722   0.9977   0.1352
   0.8500   0.0859   4.0638    8.5555    0.9996   0.0191   0.0118  -0.0416   0.9796  -0.1698   0.9913   0.1298
   0.8750   0.0833   3.8818    8.1938    0.9915   0.0177   0.0105  -0.0452   0.9732  -0.1664   0.9839   0.1238
   0.9000   0.0808   3.7048    7.7846    0.9793   0.0161   0.0091  -0.0491   0.9629  -0.1614   0.9725   0.1167
   0.9250   0.0783   3.5277    7.2981    0.9561   0.0143   0.0077  -0.0526   0.9418  -0.1532   0.9502   0.1073
   0.9500   0.0758   3.3470    6.6236    0.9132   0.0122   0.0065  -0.0564   0.9015  -0.1388   0.9085   0.0933
   0.9750   0.0732   3.1731    5.5281    0.7955   0.0126   0.0068  -0.0562   0.7882  -0.1052   0.7930   0.0641
   1.0000   0.0707   3.0000    4.4318    0.6684   0.0135   0.0075  -0.0548   0.6645  -0.0731   0.6674   0.0382

 ++++++++++++++++++++++++++++++++++++++++++++++++
 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

 NREL-PhaseVI                            ***** XTurb-PSU  -  OUTPUT 2 *****
   Blade Number      BN =  2

   Solidity
   0.0519
                                  +    BLADE ELEMENT MOMENTUM THEORY (BEMT)   +

  PREDICTION
       VWIND [m/s] RPM [1/min]   PITCH [deg]
      10.0000      72.0000       3.0000

   Number   TSR      PITCH [deg]      CT       CP       CPV      CB       CBV
        4   3.7925   3.0000           0.3221  -0.2265   0.0343  -0.1122  -0.0032

   "Thrust"   >   0      =>      Downwind Direction
   "Torque"   <   0      =>      Energy Extraction 
 (Wind Turbine)   =>   Power = Torque * TSR
   "Bending"  <   0      =>      Flap Bending towards Downwind

   r/R     Chord/R Twist[deg] AOA[deg]  CL       CD
        CDP      CM       CThrust  CTorque  CNormal  CTangen
 ------------------------------------------------
 --------------------------------------------------------------
   0.2500   0.1465  24.8560    5.9101    0.8386   0.0123   0.0067  -0.0566   0.7269  -0.1046   0.8355   0.0741
   0.2750   0.1440  21.9732    9.9688    1.0123   0.0282   0.0210  -0.0329   0.8739  -0.1407   1.0019   0.1475
   0.3000   0.1414  19.1080   14.0098    1.0733   0.0603   0.0543  -0.0244   0.9319  -0.1608   1.0559   0.2013
   0.3250   0.1389  16.9803   15.6549    1.0842   0.0777   0.0722  -0.0246   0.9549  -0.1687   1.0649   0.2177
   0.3500   0.1364  15.2840   16.3122    1.0912   0.0850   0.0797  -0.0259   0.9740  -0.1748   1.0712   0.2249
   0.3750   0.1339  13.6465   16.7485    1.0941   0.0902   0.0851  -0.0273   0.9894  -0.1784   1.0737   0.2289
   0.4000   0.1313  12.2696   16.8866    1.0948   0.0919   0.0869  -0.0278   1.0008  -0.1812   1.0743   0.2300
   0.4250   0.1288  11.1749   16.7596    1.0941   0.0904   0.0852  -0.0273   1.0090  -0.1839   1.0737   0.2290
   0.4500   0.1263  10.0891   16.6632    1.0937   0.0892   0.0840  -0.0270   1.0168  -0.1857   1.0733   0.2282
   0.4750   0.1238   9.2610   16.3665    1.0917   0.0856   0.0804  -0.0261   1.0214  -0.1876   1.0716   0.2255
   0.5000   0.1212   8.5110   16.0513    1.0890   0.0820   0.0767  -0.0253   1.0245  -0.1890   1.0692   0.2223
   0.5250   0.1187   7.8890   15.6718    1.0844   0.0779   0.0723  -0.0247   1.0251  -0.1901   1.0651   0.2179
   0.5500   0.1162   7.3390   15.2812    1.0783   0.0739   0.0713  -0.0241   1.0238  -0.1906   1.0597   0.2129
   0.5750   0.1137   6.8225   14.9094    1.0729   0.0701   0.0644  -0.0239   1.0227  -0.1910   1.0549   0.2083
   0.6000   0.1111   6.4401   14.4441    1.0712   0.0653   0.0593  -0.0242   1.0241  -0.1925   1.0536   0.2040
   0.6250   0.1086   6.0578   14.0159    1.0732   0.0604   0.0545  -0.0244   1.0288  -0.1948   1.0559   0.2013
   0.6500   0.1061   5.7490   13.5825    1.0670   0.0564   0.0502  -0.0245   1.0255  -0.1950   1.0504   0.1958
   0.6750   0.1035   5.4813   13.1515    1.0597   0.0526   0.0463  -0.0247   1.0209  -0.1949   1.0438   0.1899
   0.7000   0.1010   5.2349   12.7353    1.0523   0.0491   0.0425  -0.0252   1.0161  -0.1946   1.0373   0.1841
   0.7250   0.0985   5.0263   12.3146    1.0445   0.0457   0.0394  -0.0258   1.0106  -0.1941   1.0302   0.1782
   0.7500   0.0960   4.8177   11.9199    1.0371   0.0426   0.0382  -0.0265   1.0054  -0.1934   1.0235   0.1725
   0.7750   0.0934   4.6256   11.5252    1.0316   0.0395   0.0334  -0.0275   1.0019  -0.1930   1.0187   0.1674
   0.8000   0.0909   4.4350   11.1327    1.0304   0.0363   0.0292  -0.0288   1.0024  -0.1933   1.0180   0.1633
   0.8250   0.0884   4.2462   10.7598    1.0245   0.0332   0.0180  -0.0300   0.9982  -0.1923   1.0127   0.1586
   0.8500   0.0859   4.0638   10.3823    1.0170   0.0312   0.0250  -0.0313   0.9926  -0.1900   1.0060   0.1526
   0.8750   0.0833   3.8818    9.9754    1.0123   0.0282   0.0210  -0.0329   0.9896  -0.1882   1.0019   0.1475
   0.9000   0.0808   3.7048    9.5020    1.0103   0.0247   0.0174  -0.0351   0.9892  -0.1861   1.0005   0.1425
   0.9250   0.0783   3.5277    8.9124    1.0070   0.0208   0.0135  -0.0389   0.9878  -0.1819   0.9980   0.1355
   0.9500   0.0758   3.3470    8.0890    0.9891   0.0173   0.0101  -0.0463   0.9729  -0.1702   0.9817   0.1221
   0.9750   0.0732   3.1731    6.5925    0.9112   0.0121   0.0065  -0.0566   0.9000  -0.1391   0.9066   0.0926
   1.0000   0.0707   3.0000    5.0953    0.7450   0.0130   0.0071  -0.0556   0.7394  -0.0921   0.7432   0.0532

 ++++++++++++++++++++++++++++++++++++++++++++++++
 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

 NREL-PhaseVI                            ***** XTurb-PSU  -  OUTPUT 2 *****
   Blade Number      BN =  2

   Solidity
   0.0519
                                  +    BLADE ELEMENT MOMENTUM THEORY (BEMT)   +

  PREDICTION
       VWIND [m/s] RPM [1/min]   PITCH [deg]
      11.0000      72.0000       3.0000

   Number   TSR      PITCH [deg]      CT       CP       CPV      CB       CBV
        5   3.4478   3.0000           0.2782  -0.1904   0.0373  -0.0969  -0.0044

   "Thrust"   >   0      =>      Downwind Direction
   "Torque"   <   0      =>      Energy Extraction 
 (Wind Turbine)   =>   Power = Torque * TSR
   "Bending"  <   0      =>      Flap Bending towards Downwind

   r/R     Chord/R Twist[deg] AOA[deg]  CL       CD
        CDP      CM       CThrust  CTorque  CNormal  CTangen
 ------------------------------------------------
 --------------------------------------------------------------
   0.2500   0.1465  24.8560    8.5267    0.9990   0.0189   0.0117  -0.0418   0.8446  -0.1335   0.9907   0.1294
   0.2750   0.1440  21.9732   12.7245    1.0522   0.0490   0.0425  -0.0252   0.8929  -0.1536   1.0371   0.1840
   0.3000   0.1414  19.1080   16.9046    1.0948   0.0922   0.0872  -0.0279   0.9398  -0.1708   1.0743   0.2302
   0.3250   0.1389  16.9803   18.5949    1.0892   0.1172   0.1136  -0.0393   0.9540  -0.1750   1.0697   0.2363
   0.3500   0.1364  15.2840   19.2724    1.0790   0.1299   0.1266  -0.0473   0.9623  -0.1768   1.0614   0.2335
   0.3750   0.1339  13.6465   19.6819    1.0709   0.1385   0.1352  -0.0532   0.9708  -0.1772   1.0549   0.2302
   0.4000   0.1313  12.2696   19.7524    1.0693   0.1401   0.1368  -0.0544   0.9809  -0.1793   1.0537   0.2295
   0.4250   0.1288  11.1749   19.5320    1.0742   0.1351   0.1316  -0.0508   0.9926  -0.1837   1.0576   0.2318
   0.4500   0.1263  10.0891   19.3544    1.0775   0.1315   0.1282  -0.0484   1.0030  -0.1868   1.0602   0.2330
   0.4750   0.1238   9.2610   18.9636    1.0844   0.1238   0.1202  -0.0433   1.0140  -0.1918   1.0657   0.2353
   0.5000   0.1212   8.5110   18.5610    1.0896   0.1166   0.1129  -0.0390   1.0233  -0.1960   1.0700   0.2363
   0.5250   0.1187   7.8890   18.0956    1.0935   0.1090   0.1060  -0.0349   1.0307  -0.2001   1.0733   0.2360
   0.5500   0.1162   7.3390   17.6228    1.0954   0.1019   0.0920  -0.0316   1.0361  -0.2034   1.0749   0.2345
   0.5750   0.1137   6.8225   17.1779    1.0955   0.0958   0.0910  -0.0291   1.0397  -0.2059   1.0749   0.2321
   0.6000   0.1111   6.4401   16.6569    1.0937   0.0891   0.0839  -0.0270   1.0409  -0.2082   1.0733   0.2281
   0.6250   0.1086   6.0578   16.1897    1.0902   0.0836   0.0782  -0.0257   1.0407  -0.2096   1.0702   0.2237
   0.6500   0.1061   5.7490   15.6996    1.0847   0.0782   0.0726  -0.0247   1.0382  -0.2105   1.0654   0.2182
   0.6750   0.1035   5.4813   15.2154    1.0772   0.0732   0.0706  -0.0241   1.0336  -0.2107   1.0586   0.2121
   0.7000   0.1010   5.2349   14.7414    1.0721   0.0684   0.0578  -0.0240   1.0310  -0.2114   1.0542   0.2067
   0.7250   0.0985   5.0263   14.2501    1.0721   0.0631   0.0571  -0.0243   1.0328  -0.2134   1.0546   0.2028
   0.7500   0.0960   4.8177   13.7927    1.0702   0.0583   0.0522  -0.0244   1.0328  -0.2147   1.0532   0.1985
   0.7750   0.0934   4.6256   13.3558    1.0633   0.0543   0.0481  -0.0246   1.0281  -0.2143   1.0471   0.1927
   0.8000   0.0909   4.4350   12.9369    1.0559   0.0508   0.0444  -0.0249   1.0229  -0.2135   1.0404   0.1869
   0.8250   0.0884   4.2462   12.5265    1.0487   0.0473   0.0408  -0.0255   1.0177  -0.2123   1.0340   0.1813
   0.8500   0.0859   4.0638   12.1127    1.0405   0.0441   0.0377  -0.0261   1.0115  -0.2104   1.0265   0.1752
   0.8750   0.0833   3.8818   11.6784    1.0338   0.0407   0.0378  -0.0271   1.0068  -0.2083   1.0206   0.1694
   0.9000   0.0808   3.7048   11.1831    1.0305   0.0367   0.0296  -0.0287   1.0054  -0.2064   1.0181   0.1639
   0.9250   0.0783   3.5277   10.6031    1.0208   0.0320   0.0199  -0.0305   0.9977  -0.2018   1.0093   0.1564
   0.9500   0.0758   3.3470    9.7564    1.0114   0.0266   0.0194  -0.0339   0.9911  -0.1932   1.0013   0.1452
   0.9750   0.0732   3.1731    7.9718    0.9861   0.0168   0.0098  -0.0474   0.9707  -0.1697   0.9789   0.1201
   1.0000   0.0707   3.0000    6.1864    0.8699   0.0108   0.0064  -0.0568   0.8604  -0.1282   0.8660   0.0830

 ++++++++++++++++++++++++++++++++++++++++++++++++
 ++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++

 NREL-PhaseVI                            ***** XTurb-PSU  -  OUTPUT 2 *****
   Blade Number      BN =  2

   Solidity
   0.0519
                                  +    BLADE ELEMENT MOMENTUM THEORY (BEMT)   +

  PREDICTION
       VWIND [m/s] RPM [1/min]   PITCH [deg]
      13.0000      72.0000       3.0000

   Number   TSR      PITCH [deg]      CT       CP       CPV      CB       CBV
        6   2.9173   3.0000           0.2129  -0.1300   0.0433  -0.0740  -0.0075

   "Thrust"   >   0      =>      Downwind Direction
   "Torque"   <   0      =>      Energy Extraction 
 (Wind Turbine)   =>   Power = Torque * TSR
   "Bending"  <   0      =>      Flap Bending towards Downwind

   r/R     Chord/R Twist[deg] AOA[deg]  CL       CD
        CDP      CM       CThrust  CTorque  CNormal  CTangen
 ------------------------------------------------
 --------------------------------------------------------------
   0.2500   0.1465  24.8560   12.7586    1.0528   0.0493   0.0428  -0.0251   0.8640  -0.1509   1.0376   0.1845
   0.2750   0.1440  21.9732   17.7677    1.0949   0.1041   0.0996  -0.0326   0.9085  -0.1705   1.0745   0.2350
   0.3000   0.1414  19.1080   22.7592    1.0219   0.2188   0.1424  -0.0584   0.9070  -0.1557   1.0269   0.1936
   0.3250   0.1389  16.9803   24.2952    0.9985   0.2595   0.1424  -0.0584   0.9216  -0.1507   1.0168   0.1744
   0.3500   0.1364  15.2840   24.7802    0.9912   0.2723   0.1424  -0.0584   0.9338  -0.1503   1.0140   0.1682
   0.3750   0.1339  13.6465   25.0348    0.9873   0.2790   0.1424  -0.0584   0.9451  -0.1497   1.0126   0.1650
   0.4000   0.1313  12.2696   24.9786    0.9881   0.2776   0.1424  -0.0584   0.9546  -0.1509   1.0129   0.1657
   0.4250   0.1288  11.1749   24.6493    0.9931   0.2688   0.1424  -0.0584   0.9626  -0.1544   1.0148   0.1699
   0.4500   0.1263  10.0891   24.3621    0.9975   0.2612   0.1424  -0.0584   0.9703  -0.1570   1.0164   0.1735
   0.4750   0.1238   9.2610   23.8662    1.0050   0.2481   0.1424  -0.0584   0.9773  -0.1622   1.0195   0.1798
   0.5000   0.1212   8.5110   23.3548    1.0128   0.2345   0.1424  -0.0584   0.9840  -0.1678   1.0228   0.1862
   0.5250   0.1187   7.8890   22.7759    1.0216   0.2192   0.1424  -0.0584   0.9906  -0.1746   1.0268   0.1934
   0.5500   0.1162   7.3390   22.1865    1.0306   0.2036   0.1424  -0.0584   0.9971  -0.1819   1.0311   0.2006
   0.5750   0.1137   6.8225   21.6235    1.0391   0.1887   0.1424  -0.0584   1.0035  -0.1892   1.0355   0.2075
   0.6000   0.1111   6.4401   20.9791    1.0489   0.1716   0.1424  -0.0584   1.0101  -0.1984   1.0408   0.2153
   0.6250   0.1086   6.0578   20.3888    1.0579   0.1560   0.1430  -0.0584   1.0166  -0.2072   1.0460   0.2224
   0.6500   0.1061   5.7490   19.7685    1.0689   0.1405   0.1372  -0.0546   1.0252  -0.2169   1.0535   0.2294
   0.6750   0.1035   5.4813   19.1490    1.0812   0.1274   0.1240  -0.0457   1.0359  -0.2260   1.0632   0.2343
   0.7000   0.1010   5.2349   18.5575    1.0897   0.1165   0.1128  -0.0389   1.0440  -0.2331   1.0701   0.2363
   0.7250   0.0985   5.0263   17.9728    1.0943   0.1071   0.1027  -0.0339   1.0491  -0.2385   1.0739   0.2358
   0.7500   0.0960   4.8177   17.4270    1.0957   0.0991   0.0945  -0.0304   1.0517  -0.2423   1.0751   0.2336
